unix_time,V3_voltage,V3_current,V3_power,V0_voltage,V0_current,V0_power,V3_VMC_Raw,V0_VMC_Raw,V3_Temp,V0_Temp,V3_EC,V0_EC,Dep_VMC_Raw,Dep_Temp,Dep_EC
1691049766,610,305,186.05,40,20,0.8,2669.85,2770.41,21.2,21,521,674,2669.85,21.2,521
1691049870,610,305,186.05,40,20,0.8,2668.89,2771.79,21.2,21,520,674,2668.89,21.2,520
1691049973,610,305,186.05,40,20,0.8,2670.74,2770.55,21.2,21,520,674,2670.74,21.2,520
1691050076,610,305,186.05,40,20,0.8,2668.33,2771.77,21.2,21,520,674,2668.33,21.2,520
1691050179,610,305,186.05,40,20,0.8,2670.46,2770.02,21.2,21,520,674,2670.46,21.2,520
1691050283,610,305,186.05,40,20,0.8,2670.94,2770.99,21.2,21,520,674,2670.94,21.2,520
1691050386,610,305,186.05,40,20,0.8,2669.26,2771.39,21.2,21,520,674,2669.26,21.2,520
1691050489,610,305,186.05,40,20,0.8,2669.98,2770.73,21.2,21,520,673,2669.98,21.2,520
1691050592,610,305,186.05,40,20,0.8,2668.55,2770.41,21.2,21,520,675,2668.55,21.2,520
1691050695,610,305,186.05,40,20,0.8,2670.23,2770.44,21.2,21,520,674,2670.23,21.2,520
1691050798,610,305,186.05,40,20,0.8,2669.36,2770.56,21.2,21,520,674,2669.36,21.2,520
1691050901,610,305,186.05,30,15,0.45,2669.85,2770.71,21.2,21,520,674,2669.85,21.2,520
1691051005,610,305,186.05,40,20,0.8,2668.99,2771.4,21.2,21,519,674,2668.99,21.2,519
1691051108,610,305,186.05,40,20,0.8,2669.83,2771.21,21.2,21,520,674,2669.83,21.2,520
1691051211,610,305,186.05,40,20,0.8,2668.9,2770.9,21.2,21,520,675,2668.9,21.2,520
1691051314,610,305,186.05,40,20,0.8,2669.02,2771.86,21.2,21,520,674,2669.02,21.2,520
1691051417,610,305,186.05,40,20,0.8,2670.06,2771.86,21.2,21,520,674,2670.06,21.2,520
1691051520,610,305,186.05,40,20,0.8,2670.63,2771.86,21.2,21,520,674,2670.63,21.2,520
1691051624,610,305,186.05,40,20,0.8,2670.6,2771.86,21.2,21,520,674,2670.6,21.2,520
1691051727,610,305,186.05,40,20,0.8,2668.77,2771.86,21.2,21,520,674,2668.77,21.2,520
1691051830,610,305,186.05,40,20,0.8,2669.85,2771.86,21.2,21,520,674,2669.85,21.2,520
1691051934,610,305,186.05,40,20,0.8,2669.76,2771.86,21.2,21,519,674,2669.76,21.2,519
1691052037,610,305,186.05,40,20,0.8,2669.88,2771.86,21.2,21,519,674,2669.88,21.2,519
1691052141,610,305,186.05,40,20,0.8,2668.15,2771.86,21.2,21,519,674,2668.15,21.2,519
1691052582,610,305,186.05,40,20,0.8,2669.41,2772.33,21.2,21,519,675,2669.41,21.2,519
1691052686,610,305,186.05,40,20,0.8,2669.51,2772.02,21.2,21,520,674,2669.51,21.2,520
1691052789,610,305,186.05,40,20,0.8,2669.63,2771.9,21.2,21,520,674,2669.63,21.2,520
1691052892,610,305,186.05,40,20,0.8,2668.97,2770.8,21.2,21,520,674,2668.97,21.2,520
1691052995,610,305,186.05,40,20,0.8,2669.68,2770.21,21.2,21,519,674,2669.68,21.2,519
1691053098,610,305,186.05,40,20,0.8,2668.85,2770.45,21.2,21,519,674,2668.85,21.2,519
1691053201,610,305,186.05,40,20,0.8,2668.44,2771.48,21.2,21,519,674,2668.44,21.2,519
1691053305,610,305,186.05,40,20,0.8,2669.49,2771.9,21.2,21,519,675,2669.49,21.2,519
1691053408,610,305,186.05,40,20,0.8,2669.71,2772.19,21.2,21,519,675,2669.71,21.2,519
1691053511,610,305,186.05,40,20,0.8,2669.83,2770.25,21.2,21,519,674,2669.83,21.2,519
1691053615,610,305,186.05,40,20,0.8,2669.37,2770.72,21.2,21,519,675,2669.37,21.2,519
1691053718,610,305,186.05,40,20,0.8,2670.49,2770.28,21.2,21,519,674,2670.49,21.2,519
1691053821,610,305,186.05,40,20,0.8,2670.61,2771.84,21.2,21,519,674,2670.61,21.2,519
1691053924,610,305,186.05,40,20,0.8,2668.25,2771.76,21.2,21,519,674,2668.25,21.2,519
1691054027,610,305,186.05,40,20,0.8,2670.06,2771.34,21.2,21,519,675,2670.06,21.2,519
1691054131,610,305,186.05,40,20,0.8,2669.43,2771.89,21.2,21,519,676,2669.43,21.2,519
1691054234,610,305,186.05,40,20,0.8,2667.73,2770.33,21.2,21,519,674,2667.73,21.2,519
1691054337,610,305,186.05,40,20,0.8,2670.2,2771.33,21.2,21,519,675,2670.2,21.2,519
1691054440,610,305,186.05,40,20,0.8,2668.89,2772.22,21.2,21,519,675,2668.89,21.2,519
1691054544,620,310,192.2,40,20,0.8,2668.65,2771.38,21.2,21,519,674,2668.65,21.2,519
1691054647,610,305,186.05,40,20,0.8,2668.86,2771.69,21.3,21,519,675,2668.86,21.3,519
1691054750,610,305,186.05,40,20,0.8,2667.92,2771.8,21.3,21,519,675,2667.92,21.3,519
1691058190,610,305,186.05,40,20,0.8,0,2770.07,0,21.1,0,677,0,0,0
1691058293,610,305,186.05,40,20,0.8,2666.68,2771.09,21.4,21.1,517,676,2666.68,21.4,517
1691058396,610,305,186.05,40,20,0.8,2665.7,2770.96,21.4,21.1,519,676,2665.7,21.4,519
1691058500,610,305,186.05,40,20,0.8,2667.02,2771.27,21.4,21.1,518,676,2667.02,21.4,518
1691058603,610,305,186.05,40,20,0.8,2667.17,2771.22,21.4,21.1,519,677,2667.17,21.4,519
1691058706,610,305,186.05,40,20,0.8,2668.31,2771.22,21.4,21.1,519,677,2668.31,21.4,519
1691058809,610,305,186.05,40,20,0.8,2665.66,2772.6,21.4,21.1,519,676,2665.66,21.4,519
1691058912,610,305,186.05,40,20,0.8,2665.78,2770.94,21.5,21.1,519,676,2665.78,21.5,519
1691059016,610,305,186.05,40,20,0.8,2666.51,2770.95,21.5,21.1,518,675,2666.51,21.5,518
1691059119,610,305,186.05,40,20,0.8,2666.77,2770.77,21.5,21.1,518,675,2666.77,21.5,518
1691071044,510,255,130.05,40,20,0.8,2659.58,2770.74,29.6,21.1,522,675,2659.58,29.6,522
1691071147,520,260,135.2,40,20,0.8,2659.58,2770.74,29.7,21.1,515,675,2659.58,29.7,515
1691071250,510,255,130.05,40,20,0.8,2657.86,2770.74,29.7,21.1,514,675,2657.86,29.7,514
1691071353,510,255,130.05,40,20,0.8,2658.29,2770.74,29.7,21.1,514,675,2658.29,29.7,514
1691071456,510,255,130.05,40,20,0.8,2656.71,2770.74,29.8,21.1,512,675,2656.71,29.8,512
1691071559,510,255,130.05,40,20,0.8,2657.39,2770.74,29.8,21.1,510,675,2657.39,29.8,510
1691071662,510,255,130.05,40,20,0.8,2656.44,2770.74,29.8,21.1,515,675,2656.44,29.8,515
1691071766,510,255,130.05,40,20,0.8,2655.95,2770.74,29.9,21.1,512,675,2655.95,29.9,512
1691071868,510,255,130.05,40,20,0.8,2654.38,2770.74,29.9,21.1,513,675,2654.38,29.9,513
1691071972,510,255,130.05,40,20,0.8,2654.87,2770.74,29.9,21.1,512,675,2654.87,29.9,512
1691072075,510,255,130.05,40,20,0.8,2652.98,2770.74,30,21.1,507,675,2652.98,30,507
1691072178,500,250,125,40,20,0.8,2653.4,2770.74,30,21.1,508,675,2653.4,30,508
1691072281,500,250,125,40,20,0.8,2653.83,2770.74,30,21.1,512,675,2653.83,30,512
1691072384,500,250,125,40,20,0.8,2651.18,2770.74,30,21.1,510,675,2651.18,30,510
1691072487,500,250,125,40,20,0.8,2652.01,2770.74,30.1,21.1,504,675,2652.01,30.1,504
1691072590,500,250,125,40,20,0.8,2649.97,2770.74,30.1,21.1,508,675,2649.97,30.1,508
1691072693,500,250,125,40,20,0.8,2650.59,2770.74,30.1,21.1,505,675,2650.59,30.1,505
1691072796,500,250,125,40,20,0.8,2649.97,2770.74,30.2,21.1,500,675,2649.97,30.2,500
1691072899,500,250,125,40,20,0.8,2649.24,2770.74,30.2,21.1,504,675,2649.24,30.2,504
1691073002,500,250,125,40,20,0.8,2647.97,2770.74,30.2,21.1,506,675,2647.97,30.2,506
1691073105,500,250,125,40,20,0.8,2648.63,2770.74,30.2,21.1,505,675,2648.63,30.2,505
1691073208,500,250,125,40,20,0.8,2646.59,2770.74,30.3,21.1,506,675,2646.59,30.3,506
1691073311,500,250,125,40,20,0.8,2646.57,2770.74,30.3,21.1,505,675,2646.57,30.3,505
1691073415,500,250,125,40,20,0.8,2646.95,2770.74,30.3,21.1,504,675,2646.95,30.3,504
1691073518,500,250,125,40,20,0.8,2643.88,2770.74,30.3,21.1,505,675,2643.88,30.3,505
1691073621,480,240,115.2,40,20,0.8,2643.25,2770.74,30.3,21.1,508,675,2643.25,30.3,508
1691073724,470,235,110.45,40,20,0.8,2644,2770.74,30.3,21.1,501,675,2644,30.3,501
1691073827,460,230,105.8,40,20,0.8,2639.15,2770.74,30.3,21.1,503,675,2639.15,30.3,503
1691073930,450,225,101.25,40,20,0.8,2637.3,2770.74,30.3,21.1,501,675,2637.3,30.3,501
1691074033,450,225,101.25,40,20,0.8,2635.33,2770.74,30.4,21.1,499,675,2635.33,30.4,499
1691074136,440,220,96.8,40,20,0.8,2635.22,2770.74,30.4,21.1,500,675,2635.22,30.4,500
1691074239,440,220,96.8,40,20,0.8,2632.73,2770.74,30.4,21.1,500,675,2632.73,30.4,500
1691078064,430,215,92.45,40,20,0.8,,,,,,,0,0,0
1691078141,340,170,57.8,40,20,0.8,,,,,,,0,0,0
1691078143,340,170,57.8,40,20,0.8,,,,,,,0,0,0
1691078156,340,170,57.8,40,20,0.8,,,,,,,0,0,0
1691078168,340,170,57.8,40,20,0.8,,,,,,,0,0,0
1691078181,340,170,57.8,40,20,0.8,,,,,,,0,0,0
1691078194,340,170,57.8,40,20,0.8,,,,,,,0,0,0
1691078214,340,170,57.8,10,5,0.05,,,,,,,0,0,0
1691078226,330,165,54.45,10,5,0.05,,,,,,,0,0,0
1691078239,330,165,54.45,10,5,0.05,,,,,,,0,0,0
1691078251,330,165,54.45,10,5,0.05,,,,,,,0,0,0
1691078264,330,165,54.45,10,5,0.05,,,,,,,0,0,0
1691078277,330,165,54.45,10,5,0.05,,,,,,,0,0,0
1691078289,330,165,54.45,10,5,0.05,,,,,,,0,0,0
1691078302,330,165,54.45,10,5,0.05,,,,,,,0,0,0
1691078314,330,165,54.45,10,5,0.05,,,,,,,0,0,0
1691078327,330,165,54.45,10,5,0.05,,,,,,,0,0,0
1691078339,330,165,54.45,10,5,0.05,,,,,,,0,0,0
1691078352,330,165,54.45,10,5,0.05,,,,,,,0,0,0
1691078364,330,165,54.45,10,5,0.05,,,,,,,0,0,0
1691078377,330,165,54.45,10,5,0.05,,,,,,,0,0,0
1691078390,330,165,54.45,10,5,0.05,,,,,,,0,0,0
1691078402,330,165,54.45,10,5,0.05,,,,,,,0,0,0
1691078415,330,165,54.45,10,5,0.05,,,,,,,0,0,0
1691078427,330,165,54.45,10,5,0.05,,,,,,,0,0,0
1691078440,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691078452,330,165,54.45,10,5,0.05,,,,,,,0,0,0
1691078465,330,165,54.45,10,5,0.05,,,,,,,0,0,0
1691078477,330,165,54.45,10,5,0.05,,,,,,,0,0,0
1691078490,330,165,54.45,10,5,0.05,,,,,,,0,0,0
1691078502,330,165,54.45,10,5,0.05,,,,,,,0,0,0
1691078515,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691078528,330,165,54.45,10,5,0.05,,,,,,,0,0,0
1691078540,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691078553,330,165,54.45,10,5,0.05,,,,,,,0,0,0
1691078566,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691078578,330,165,54.45,10,5,0.05,,,,,,,0,0,0
1691078591,330,165,54.45,10,5,0.05,,,,,,,0,0,0
1691078604,330,165,54.45,10,5,0.05,,,,,,,0,0,0
1691078616,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691078629,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691078641,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691078654,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691078667,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691078679,330,165,54.45,10,5,0.05,,,,,,,0,0,0
1691078692,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691078705,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691078717,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691078730,330,165,54.45,10,5,0.05,,,,,,,0,0,0
1691078743,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691078755,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691078768,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691078780,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691078793,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691078805,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691078818,330,165,54.45,10,5,0.05,,,,,,,0,0,0
1691078830,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691078843,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691078856,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691078868,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691078881,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691078893,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691078906,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691078919,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691078931,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691078944,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691078956,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691078969,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691078985,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691078998,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079011,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079023,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079036,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079048,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079061,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079073,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079086,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079098,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079111,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079124,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079136,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079149,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079161,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079177,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079192,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079208,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079220,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079233,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079246,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079258,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691079272,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691079301,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691079313,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691079328,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691079340,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079353,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079366,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079378,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079392,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079405,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079417,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691079430,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079442,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079455,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691079468,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691079480,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691079492,340,170,57.8,10,5,0.05,,,,,,,0,0,0
1691079505,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079518,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691079530,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079543,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691079555,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079568,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079581,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079593,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079606,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079618,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079631,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079643,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691079656,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079669,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079682,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079695,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079707,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691079720,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079734,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079747,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079759,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691079773,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079785,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079798,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691079811,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079824,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079837,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691079849,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691079862,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079875,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079888,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079901,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079914,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079927,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079939,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079952,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079965,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079977,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691079990,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691080002,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691080015,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691080028,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691080040,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691080053,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691080065,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691080078,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691080090,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691080103,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691080116,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691080128,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691080141,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691080153,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691080166,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691080178,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691080191,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691080203,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691080216,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691080228,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691080241,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691080254,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691080266,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691080279,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691080292,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691080304,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691080317,310,155,48.05,20,10,0.2,,,,,,,0,0,0
1691080329,310,155,48.05,20,10,0.2,,,,,,,0,0,0
1691080342,310,155,48.05,20,10,0.2,,,,,,,0,0,0
1691080354,310,155,48.05,20,10,0.2,,,,,,,0,0,0
1691080367,310,155,48.05,20,10,0.2,,,,,,,0,0,0
1691080379,310,155,48.05,20,10,0.2,,,,,,,0,0,0
1691080392,310,155,48.05,20,10,0.2,,,,,,,0,0,0
1691080405,310,155,48.05,20,10,0.2,,,,,,,0,0,0
1691080417,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691080429,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691080442,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691080454,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691080467,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691080479,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691080492,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691080505,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691080517,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691080530,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691080542,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691080555,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691080567,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691080580,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691080596,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691080608,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691080623,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691080636,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691080648,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691080661,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691080676,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691080690,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691080702,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691080715,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691080727,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691080740,330,165,54.45,10,5,0.05,,,,,,,0,0,0
1691080753,340,170,57.8,10,5,0.05,,,,,,,0,0,0
1691080766,330,165,54.45,10,5,0.05,,,,,,,0,0,0
1691080778,330,165,54.45,10,5,0.05,,,,,,,0,0,0
1691080791,330,165,54.45,10,5,0.05,,,,,,,0,0,0
1691080803,330,165,54.45,10,5,0.05,,,,,,,0,0,0
1691080819,330,165,54.45,10,5,0.05,,,,,,,0,0,0
1691080859,330,165,54.45,10,5,0.05,,,,,,,0,0,0
1691080861,330,165,54.45,10,5,0.05,,,,,,,0,0,0
1691080874,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691080886,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691080899,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691080911,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691080924,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691080937,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691080949,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691080962,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691080975,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691080987,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691081000,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691081012,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691081025,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691081037,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691081050,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691081063,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691081075,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691081087,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691081100,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691081113,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691081126,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691081138,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691081151,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691081164,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691081176,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691081189,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691081202,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691081214,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691081226,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691081239,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691081252,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691081264,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691081277,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691081290,320,160,51.2,10,5,0.05,,,,,,,0,0,0
1691081302,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691081315,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691081328,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691081340,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691081353,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691081366,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691081379,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691081391,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691081404,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691081417,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691081429,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691081442,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691081455,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691081467,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691081480,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691081492,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691081505,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691081518,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691081530,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691081543,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691081555,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691081568,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691081581,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691081593,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691081606,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691081618,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691081631,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691081644,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691081656,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691081669,300,150,45,10,5,0.05,,,,,,,0,0,0
1691081681,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691081694,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691081707,310,155,48.05,10,5,0.05,,,,,,,0,0,0
1691081720,310,155,48.05,10,5,0.05,,,,,,,0,0,0
